andel_kryss_valkrets,grund,id,kommun,mandat,namn,nummer,parti,partiprocent,partiröster,stol,summa_kryss_valkrets,summa_röster_valkrets,valkrets,ålder
"25,83",,56705,Kristianstad,6,Franc Krizanec,4,M,17.92,4762,ersättare,6864,26569,Väster,45
"25,83",,56706,Kristianstad,6,Bengt Mohlin,5,M,17.92,4762,ersättare,6864,26569,Väster,67
"25,83",,56707,Kristianstad,6,Monica Roos,6,M,17.92,4762,ersättare,6864,26569,Väster,74
"25,83",,56708,Kristianstad,6,Andreas Eklund,7,M,17.92,4762,ersättare,6864,26569,Väster,20
"25,83",P,77205,Kristianstad,2,Ulf Persson,1,C,6.81,1809,vald,6864,26569,Väster,66
"25,83",P,77203,Kristianstad,2,Lena Holst,2,C,6.81,1809,vald,6864,26569,Väster,54
"25,83",,77206,Kristianstad,2,Katharina Weber,1,C,6.81,1809,ersättare,6864,26569,Väster,30
"25,83",,39146,Kristianstad,2,Karl Gemfeldt,2,C,6.81,1809,ersättare,6864,26569,Väster,64
"25,83",E,55176,Kristianstad,4,Lisbeth Thorsson,1,L,12.1,3216,vald,6864,26569,Väster,64
"25,83",E,55177,Kristianstad,4,Anders Fredriksson,2,L,12.1,3216,vald,6864,26569,Väster,49
"25,83",E,55178,Kristianstad,4,Elisabeth Disley,3,L,12.1,3216,vald,6864,26569,Väster,55
"25,83",E,55179,Kristianstad,4,Sonny Modig,4,L,12.1,3216,vald,6864,26569,Väster,70
"25,83",,55180,Kristianstad,4,Anna-Kerstin Larsson,1,L,12.1,3216,ersättare,6864,26569,Väster,82
"25,83",,55181,Kristianstad,4,Jörgen Johnsson,2,L,12.1,3216,ersättare,6864,26569,Väster,46
"25,83",,55182,Kristianstad,4,Britt-Marie Hansson,3,L,12.1,3216,ersättare,6864,26569,Väster,64
"25,83",,55183,Kristianstad,4,Ola Forslin,4,L,12.1,3216,ersättare,6864,26569,Väster,37
"25,83",,55184,Kristianstad,4,Helene Åkesson,5,L,12.1,3216,ersättare,6864,26569,Väster,49
"25,83",P,31774,Kristianstad,2,Christina Borglund,1,KD,4.85,1289,vald,6864,26569,Väster,68
"25,83",P,31682,Kristianstad,2,Per Einarsson,2,KD,4.85,1289,vald,6864,26569,Väster,51
"25,83",,31694,Kristianstad,2,Alexander Harrison,1,KD,4.85,1289,ersättare,6864,26569,Väster,32
"25,83",,31867,Kristianstad,2,Elsebeth Lemche,2,KD,4.85,1289,ersättare,6864,26569,Väster,72
"25,83",E,27972,Kristianstad,8,Emma Bruce,1,S,25.29,6718,vald,6864,26569,Väster,37
"25,83",E,27973,Kristianstad,8,Johan Kronbäck,2,S,25.29,6718,vald,6864,26569,Väster,33
"25,83",E,27974,Kristianstad,8,Linnea Sjögren,3,S,25.29,6718,vald,6864,26569,Väster,30
"25,83",E,27975,Kristianstad,8,Fredrik Winberg,4,S,25.29,6718,vald,6864,26569,Väster,42
"25,83",E,27976,Kristianstad,8,Birgitta Book,5,S,25.29,6718,vald,6864,26569,Väster,80
"25,83",E,27977,Kristianstad,8,Martin Hallingström,6,S,25.29,6718,vald,6864,26569,Väster,31
"25,83",E,27978,Kristianstad,8,Agneta Wandefors-Hörström,7,S,25.29,6718,vald,6864,26569,Väster,59
"25,83",E,27979,Kristianstad,8,Jan Karlsson,8,S,25.29,6718,vald,6864,26569,Väster,65
"25,83",,27980,Kristianstad,8,Sabina Nilsson,1,S,25.29,6718,ersättare,6864,26569,Väster,35
"25,83",,29212,Kristianstad,8,Jens Nordwander,2,S,25.29,6718,ersättare,6864,26569,Väster,37
"25,83",,29213,Kristianstad,8,Helen Persson,3,S,25.29,6718,ersättare,6864,26569,Väster,47
"25,83",,29214,Kristianstad,8,Bo Kron,4,S,25.29,6718,ersättare,6864,26569,Väster,55
"25,83",,29215,Kristianstad,8,Shrouq Alarini,5,S,25.29,6718,ersättare,6864,26569,Väster,25
"25,83",,29216,Kristianstad,8,Tommy Nilsson,6,S,25.29,6718,ersättare,6864,26569,Väster,64
"25,83",,29217,Kristianstad,8,Maria Nilsson,7,S,25.29,6718,ersättare,6864,26569,Väster,51
"25,83",,29218,Kristianstad,8,Tommy Carlsson,8,S,25.29,6718,ersättare,6864,26569,Väster,60
"25,83",,29219,Kristianstad,8,Gun Åkers,9,S,25.29,6718,ersättare,6864,26569,Väster,75
"25,83",P,126836,Kristianstad,2,Sarah Levin,1,V,4.46,1185,vald,6864,26569,Väster,41
"25,83",J,124698,Kristianstad,2,Mikael Persson,2,V,4.46,1185,vald,6864,26569,Väster,47
"25,83",,126837,Kristianstad,2,Jan Nordström,1,V,4.46,1185,ersättare,6864,26569,Väster,66
"25,83",,126838,Kristianstad,2,Ingrid Bromander,2,V,4.46,1185,ersättare,6864,26569,Väster,74
"25,83",E,53943,Kristianstad,9,Dick Nystrand,1,SD,25.03,6649,vald,6864,26569,Väster,53
"25,83",E,53944,Kristianstad,9,Annette Granath,2,SD,25.03,6649,vald,6864,26569,Väster,51
"25,83",J,53936,Kristianstad,9,Annelie Fälth Simonsson,3,SD,25.03,6649,vald,6864,26569,Väster,51
"25,83",J,53937,Kristianstad,9,Carl Henrik Nilsson,4,SD,25.03,6649,vald,6864,26569,Väster,39
"25,83",J,53938,Kristianstad,9,Anders Nilsson,5,SD,25.03,6649,vald,6864,26569,Väster,56
"25,83",J,53939,Kristianstad,9,Fia Rosenstråle,6,SD,25.03,6649,vald,6864,26569,Väster,41
"25,83",J,53940,Kristianstad,9,Sven-Ove Reimers,7,SD,25.03,6649,vald,6864,26569,Väster,73
"25,83",J,53941,Kristianstad,9,Ulf Börkell,8,SD,25.03,6649,vald,6864,26569,Väster,48
"25,83",J,53942,Kristianstad,9,Jacob Melin,9,SD,25.03,6649,vald,6864,26569,Väster,45
"25,83",,53951,Kristianstad,9,Bo Nilsson,1,SD,25.03,6649,ersättare,6864,26569,Väster,63
"25,83",,53952,Kristianstad,9,Anita Reimers,2,SD,25.03,6649,ersättare,6864,26569,Väster,64
"25,83",,53953,Kristianstad,9,Dan Björk,3,SD,25.03,6649,ersättare,6864,26569,Väster,53
"25,83",,53954,Kristianstad,9,Christian Holstein,4,SD,25.03,6649,ersättare,6864,26569,Väster,41
"25,83",,53955,Kristianstad,9,Jens Andersson,5,SD,25.03,6649,ersättare,6864,26569,Väster,27
"25,83",,53956,Kristianstad,9,Niklas Laudén,6,SD,25.03,6649,ersättare,6864,26569,Väster,42
"25,83",,53957,Kristianstad,9,Marianne Hellgren Wendel,7,SD,25.03,6649,ersättare,6864,26569,Väster,78
"25,83",,53958,Kristianstad,9,Johnny Håkansson,8,SD,25.03,6649,ersättare,6864,26569,Väster,46
"27,64",P,56689,Kristianstad,7,Peter Johansson,1,M,20.89,5785,vald,7654,27688,Öster,53
"27,64",J,56690,Kristianstad,7,Lena Olsson,2,M,20.89,5785,vald,7654,27688,Öster,56
"27,64",J,56691,Kristianstad,7,Bo Silverbern,3,M,20.89,5785,vald,7654,27688,Öster,72
"27,64",J,56692,Kristianstad,7,Ewa Göransson Wemby,4,M,20.89,5785,vald,7654,27688,Öster,69
"27,64",J,56693,Kristianstad,7,Ludvig Ceimertz,5,M,20.89,5785,vald,7654,27688,Öster,26
"27,64",J,56694,Kristianstad,7,Camilla Palm,6,M,20.89,5785,vald,7654,27688,Öster,45
"27,64",J,56695,Kristianstad,7,Jesper Persson,7,M,20.89,5785,vald,7654,27688,Öster,48
"27,64",,56702,Kristianstad,7,Sylvia Olander,1,M,20.89,5785,ersättare,7654,27688,Öster,62
"27,64",,56703,Kristianstad,7,David Stenergard,2,M,20.89,5785,ersättare,7654,27688,Öster,38
"27,64",,56704,Kristianstad,7,Christina Silverbern,3,M,20.89,5785,ersättare,7654,27688,Öster,40
"27,64",,56705,Kristianstad,7,Franc Krizanec,4,M,20.89,5785,ersättare,7654,27688,Öster,45
"27,64",,56706,Kristianstad,7,Bengt Mohlin,5,M,20.89,5785,ersättare,7654,27688,Öster,67
"27,64",,56707,Kristianstad,7,Monica Roos,6,M,20.89,5785,ersättare,7654,27688,Öster,74
"27,64",,56708,Kristianstad,7,Andreas Eklund,7,M,20.89,5785,ersättare,7654,27688,Öster,20
"27,64",P,39143,Kristianstad,2,Qalinle Dayib,1,C,5.12,1417,vald,7654,27688,Öster,38
"27,64",E,77204,Kristianstad,2,Sven Nilsson,2,C,5.12,1417,vald,7654,27688,Öster,62
"27,64",,77206,Kristianstad,2,Katharina Weber,1,C,5.12,1417,ersättare,7654,27688,Öster,30
"27,64",,39146,Kristianstad,2,Karl Gemfeldt,2,C,5.12,1417,ersättare,7654,27688,Öster,64
"27,64",P,55171,Kristianstad,5,Pierre Månsson,1,L,15.31,4239,vald,7654,27688,Öster,50
"27,64",J,55172,Kristianstad,5,Kamilla Danielsson,2,L,15.31,4239,vald,7654,27688,Öster,49
"27,64",J,55173,Kristianstad,5,Daniél Tejera,3,L,15.31,4239,vald,7654,27688,Öster,49
"27,64",J,55174,Kristianstad,5,Henny Tillberg,4,L,15.31,4239,vald,7654,27688,Öster,19
"27,64",J,55175,Kristianstad,5,Radovan Javurek,5,L,15.31,4239,vald,7654,27688,Öster,54
"27,64",,55180,Kristianstad,5,Anna-Kerstin Larsson,1,L,15.31,4239,ersättare,7654,27688,Öster,82
"27,64",,55181,Kristianstad,5,Jörgen Johnsson,2,L,15.31,4239,ersättare,7654,27688,Öster,46
"27,64",,55182,Kristianstad,5,Britt-Marie Hansson,3,L,15.31,4239,ersättare,7654,27688,Öster,64
"27,64",,55183,Kristianstad,5,Ola Forslin,4,L,15.31,4239,ersättare,7654,27688,Öster,37
"27,64",,55184,Kristianstad,5,Helene Åkesson,5,L,15.31,4239,ersättare,7654,27688,Öster,49
"27,64",E,31824,Kristianstad,1,Jan Svensson,1,KD,4.38,1212,vald,7654,27688,Öster,64
"27,64",,31694,Kristianstad,1,Alexander Harrison,1,KD,4.38,1212,ersättare,7654,27688,Öster,32
"27,64",,31867,Kristianstad,1,Elsebeth Lemche,2,KD,4.38,1212,ersättare,7654,27688,Öster,72
"27,64",P,27963,Kristianstad,9,Anders Tell,1,S,25.78,7138,vald,7654,27688,Öster,63
"27,64",J,27964,Kristianstad,9,Ulrika Tollgren,2,S,25.78,7138,vald,7654,27688,Öster,49
"27,64",J,27965,Kristianstad,9,Dan Berger,3,S,25.78,7138,vald,7654,27688,Öster,50
"27,64",J,27966,Kristianstad,9,Therese Sturesson,4,S,25.78,7138,vald,7654,27688,Öster,35
"27,64",J,27967,Kristianstad,9,Anders Svensson,5,S,25.78,7138,vald,7654,27688,Öster,63
"27,64",J,27968,Kristianstad,9,Katarina Honoré,6,S,25.78,7138,vald,7654,27688,Öster,58
"27,64",J,27969,Kristianstad,9,Thord Bagan,7,S,25.78,7138,vald,7654,27688,Öster,45
"27,64",J,27970,Kristianstad,9,Kristina Lindbåge,8,S,25.78,7138,vald,7654,27688,Öster,34
"27,64",J,27971,Kristianstad,9,Qazim Hasanaj,9,S,25.78,7138,vald,7654,27688,Öster,57
"27,64",,27980,Kristianstad,9,Sabina Nilsson,1,S,25.78,7138,ersättare,7654,27688,Öster,35
"27,64",,29212,Kristianstad,9,Jens Nordwander,2,S,25.78,7138,ersättare,7654,27688,Öster,37
"27,64",,29213,Kristianstad,9,Helen Persson,3,S,25.78,7138,ersättare,7654,27688,Öster,47
"27,64",,29214,Kristianstad,9,Bo Kron,4,S,25.78,7138,ersättare,7654,27688,Öster,55
"27,64",,29215,Kristianstad,9,Shrouq Alarini,5,S,25.78,7138,ersättare,7654,27688,Öster,25
"27,64",,29216,Kristianstad,9,Tommy Nilsson,6,S,25.78,7138,ersättare,7654,27688,Öster,64
"27,64",,29217,Kristianstad,9,Maria Nilsson,7,S,25.78,7138,ersättare,7654,27688,Öster,51
"27,64",,29218,Kristianstad,9,Tommy Carlsson,8,S,25.78,7138,ersättare,7654,27688,Öster,60
"27,64",,29219,Kristianstad,9,Gun Åkers,9,S,25.78,7138,ersättare,7654,27688,Öster,75
"27,64",P,126849,Kristianstad,1,Abdikarim Hassan,1,V,3.94,1091,vald,7654,27688,Öster,33
"27,64",,126837,Kristianstad,1,Jan Nordström,1,V,3.94,1091,ersättare,7654,27688,Öster,66
"27,64",,126838,Kristianstad,1,Ingrid Bromander,2,V,3.94,1091,ersättare,7654,27688,Öster,74
"27,64",P,53935,Kristianstad,7,Björn Söder,1,SD,21.15,5855,vald,7654,27688,Öster,42
"27,64",P,53934,Kristianstad,7,Niclas Nilsson,2,SD,21.15,5855,vald,7654,27688,Öster,53
"27,64",E,53945,Kristianstad,7,Björn Nordeman,3,SD,21.15,5855,vald,7654,27688,Öster,73
"27,64",E,53946,Kristianstad,7,Leino Svensson,4,SD,21.15,5855,vald,7654,27688,Öster,47
"27,64",E,53948,Kristianstad,7,Örjan Björk,5,SD,21.15,5855,vald,7654,27688,Öster,49
"27,64",E,53949,Kristianstad,7,Susanna Svensson,6,SD,21.15,5855,vald,7654,27688,Öster,57
"27,64",E,53950,Kristianstad,7,Bengt Håkansson,7,SD,21.15,5855,vald,7654,27688,Öster,70
"27,64",,53951,Kristianstad,7,Bo Nilsson,1,SD,21.15,5855,ersättare,7654,27688,Öster,63
"27,64",,53952,Kristianstad,7,Anita Reimers,2,SD,21.15,5855,ersättare,7654,27688,Öster,64
"27,64",,53953,Kristianstad,7,Dan Björk,3,SD,21.15,5855,ersättare,7654,27688,Öster,53
"27,64",,53954,Kristianstad,7,Christian Holstein,4,SD,21.15,5855,ersättare,7654,27688,Öster,41
"27,64",,53955,Kristianstad,7,Jens Andersson,5,SD,21.15,5855,ersättare,7654,27688,Öster,27
"27,64",,53956,Kristianstad,7,Niklas Laudén,6,SD,21.15,5855,ersättare,7654,27688,Öster,42
"27,64",,53957,Kristianstad,7,Marianne Hellgren Wendel,7,SD,21.15,5855,ersättare,7654,27688,Öster,78
"27,64",,53958,Kristianstad,7,Johnny Håkansson,8,SD,21.15,5855,ersättare,7654,27688,Öster,46
"32,52",P,39562,Säffle,5,Ola Johansson,1,M,11.04,1109,vald,3266,10043,Säffle,66
"32,52",J,39563,Säffle,5,Ulrika Simonsson,2,M,11.04,1109,vald,3266,10043,Säffle,60
"32,52",J,39564,Säffle,5,Claes-Göran Kihlström,3,M,11.04,1109,vald,3266,10043,Säffle,69
"32,52",J,39565,Säffle,5,Maude Schlegel,4,M,11.04,1109,vald,3266,10043,Säffle,79
"32,52",J,39566,Säffle,5,Thomas Jarlhamre,5,M,11.04,1109,vald,3266,10043,Säffle,36
"32,52",,39567,Säffle,5,Julia Larsson,1,M,11.04,1109,ersättare,3266,10043,Säffle,20
"32,52",,39568,Säffle,5,Andreas Alerfors,2,M,11.04,1109,ersättare,3266,10043,Säffle,41
"32,52",,39569,Säffle,5,Nina Andersson,3,M,11.04,1109,ersättare,3266,10043,Säffle,38
"32,52",P,27267,Säffle,13,Dag Rogne,1,C,30.4,3053,vald,3266,10043,Säffle,57
"32,52",P,27269,Säffle,13,Markus Bäckström,2,C,30.4,3053,vald,3266,10043,Säffle,40
"32,52",J,27268,Säffle,13,Agneta Andersson Pettersson,3,C,30.4,3053,vald,3266,10043,Säffle,54
"32,52",J,27270,Säffle,13,Madeleine Andersson,4,C,30.4,3053,vald,3266,10043,Säffle,33
"32,52",J,27271,Säffle,13,Erik Evestam,5,C,30.4,3053,vald,3266,10043,Säffle,45
"32,52",J,27272,Säffle,13,Lisbet Westerberg,6,C,30.4,3053,vald,3266,10043,Säffle,73
"32,52",J,27273,Säffle,13,Timmy Svensson,7,C,30.4,3053,vald,3266,10043,Säffle,29
"32,52",J,27274,Säffle,13,Veronika Bäckström,8,C,30.4,3053,vald,3266,10043,Säffle,43
"32,52",J,27275,Säffle,13,Putte Grötting,9,C,30.4,3053,vald,3266,10043,Säffle,60
"32,52",J,27276,Säffle,13,Eva Harstad,10,C,30.4,3053,vald,3266,10043,Säffle,61
"32,52",J,27277,Säffle,13,Lars Pettersson,11,C,30.4,3053,vald,3266,10043,Säffle,46
"32,52",J,27278,Säffle,13,Jenny Evestam,12,C,30.4,3053,vald,3266,10043,Säffle,43
"32,52",J,27279,Säffle,13,Bengt Enneby,13,C,30.4,3053,vald,3266,10043,Säffle,57
"32,52",,27280,Säffle,13,Gudrun Svensson,1,C,30.4,3053,ersättare,3266,10043,Säffle,69
"32,52",,27281,Säffle,13,Kenneth Andersson,2,C,30.4,3053,ersättare,3266,10043,Säffle,49
"32,52",,27282,Säffle,13,Anita Karlsson,3,C,30.4,3053,ersättare,3266,10043,Säffle,70
"32,52",,27283,Säffle,13,Roger Fayad,4,C,30.4,3053,ersättare,3266,10043,Säffle,32
"32,52",,27284,Säffle,13,Therese Thörner,5,C,30.4,3053,ersättare,3266,10043,Säffle,30
"32,52",,27285,Säffle,13,Peter Erhardsson,6,C,30.4,3053,ersättare,3266,10043,Säffle,62
"32,52",,27286,Säffle,13,Irene Ekberg,7,C,30.4,3053,ersättare,3266,10043,Säffle,78
"32,52",J,35492,Säffle,1,Magnus Jansson,1,L,2.08,209,vald,3266,10043,Säffle,54
"32,52",,155098,Säffle,1,Kathrine Schöning,1,L,2.08,209,ersättare,3266,10043,Säffle,49
"32,52",,155099,Säffle,1,Bo Ribaeus,2,L,2.08,209,ersättare,3266,10043,Säffle,77
"32,52",J,507120,Säffle,1,Malin Nygren,1,KD,2.53,254,vald,3266,10043,Säffle,43
"32,52",,507121,Säffle,1,Jan-Olof Gullberg,1,KD,2.53,254,ersättare,3266,10043,Säffle,75
"32,52",,507122,Säffle,1,Christer Andersson,2,KD,2.53,254,ersättare,3266,10043,Säffle,52
"32,52",P,22206,Säffle,9,Ann Mlakar,1,S,22.36,2246,vald,3266,10043,Säffle,60
"32,52",J,81298,Säffle,9,Oscar Östlund,2,S,22.36,2246,vald,3266,10043,Säffle,32
"32,52",J,81299,Säffle,9,Arina Ljung,3,S,22.36,2246,vald,3266,10043,Säffle,22
"32,52",J,81300,Säffle,9,Thomas Bäck,4,S,22.36,2246,vald,3266,10043,Säffle,63
"32,52",J,81301,Säffle,9,Lillie Karlsson,5,S,22.36,2246,vald,3266,10043,Säffle,79
"32,52",J,75916,Säffle,9,Johan Olsson,6,S,22.36,2246,vald,3266,10043,Säffle,49
"32,52",J,75913,Säffle,9,Agneta Dagoberth,7,S,22.36,2246,vald,3266,10043,Säffle,72
"32,52",J,81304,Säffle,9,Thomas Augustsson,8,S,22.36,2246,vald,3266,10043,Säffle,49
"32,52",J,75312,Säffle,9,Olga Ljung,9,S,22.36,2246,vald,3266,10043,Säffle,40
"32,52",,81415,Säffle,9,Bengt Mattsson,1,S,22.36,2246,ersättare,3266,10043,Säffle,63
"32,52",,81416,Säffle,9,Michelle Hedberg,2,S,22.36,2246,ersättare,3266,10043,Säffle,29
"32,52",,81417,Säffle,9,Gunnar Johansson,3,S,22.36,2246,ersättare,3266,10043,Säffle,57
"32,52",,81418,Säffle,9,Christina Johansson,4,S,22.36,2246,ersättare,3266,10043,Säffle,54
"32,52",,81419,Säffle,9,Nizam Barat Aliyev,5,S,22.36,2246,ersättare,3266,10043,Säffle,58
"32,52",J,30313,Säffle,1,Barbro Källström,1,V,2.46,247,vald,3266,10043,Säffle,70
"32,52",,30491,Säffle,1,Henrik Davidsson,1,V,2.46,247,ersättare,3266,10043,Säffle,35
"32,52",P,126413,Säffle,7,Jimmy Jonasson,1,SD,18.16,1824,vald,3266,10043,Säffle,22
"32,52",P,126416,Säffle,7,Mathias Gyllensteen Söderström,2,SD,18.16,1824,vald,3266,10043,Säffle,37
"32,52",P,126415,Säffle,7,Nina Johansson,3,SD,18.16,1824,vald,3266,10043,Säffle,34
"32,52",P,126417,Säffle,7,Mattias Åberg,4,SD,18.16,1824,vald,3266,10043,Säffle,28
"32,52",J,124863,Säffle,7,Anders Anderberg,5,SD,18.16,1824,vald,3266,10043,Säffle,37
"32,52",J,126418,Säffle,7,Urban Karlsson,6,SD,18.16,1824,vald,3266,10043,Säffle,53
"32,52",J,126419,Säffle,7,Jonas Bönfors,7,SD,18.16,1824,vald,3266,10043,Säffle,35
"32,52",,126420,Säffle,7,Jan Johansson,1,SD,18.16,1824,ersättare,3266,10043,Säffle,55
"32,52",,126421,Säffle,7,Robin Zachrisson,2,SD,18.16,1824,ersättare,3266,10043,Säffle,43
"32,52",,126422,Säffle,7,Anna Thorell,3,SD,18.16,1824,ersättare,3266,10043,Säffle,53
"32,52",,126423,Säffle,7,Per Sätherström,4,SD,18.16,1824,ersättare,3266,10043,Säffle,77
"32,52",P,404579,Säffle,4,Marianne Utterdahl,1,SjvV,8.99,903,vald,3266,10043,Säffle,53
"32,52",P,404575,Säffle,4,Hèléne Agdén,2,SjvV,8.99,903,vald,3266,10043,Säffle,47
"32,52",J,404576,Säffle,4,Leif Pettersson,3,SjvV,8.99,903,vald,3266,10043,Säffle,76
"32,52",J,404577,Säffle,4,Ingegerd Welin Fogelberg,4,SjvV,8.99,903,vald,3266,10043,Säffle,75
"32,52",,404578,Säffle,4,Mats Ahlstrand,1,SjvV,8.99,903,ersättare,3266,10043,Säffle,55
"32,52",,404580,Säffle,4,Ingalill Rosell,2,SjvV,8.99,903,ersättare,3266,10043,Säffle,69
"30,34",P,268912,Härnösand,8,Ida Skogström,1,M,18.33,3019,vald,4997,16468,Härnösand,22
"30,34",P,240707,Härnösand,8,Anders Gäfvert,2,M,18.33,3019,vald,4997,16468,Härnösand,61
"30,34",J,268913,Härnösand,8,Lennart Bolander,3,M,18.33,3019,vald,4997,16468,Härnösand,74
"30,34",J,268914,Härnösand,8,Margareta Tjärnlund,4,M,18.33,3019,vald,4997,16468,Härnösand,70
"30,34",J,240711,Härnösand,8,Kristoffer Bodin,5,M,18.33,3019,vald,4997,16468,Härnösand,34
"30,34",J,268916,Härnösand,8,Eva-Clara Viklund,6,M,18.33,3019,vald,4997,16468,Härnösand,48
"30,34",J,268917,Härnösand,8,Christian Wasell,7,M,18.33,3019,vald,4997,16468,Härnösand,58
"30,34",J,268918,Härnösand,8,Linda Borg,8,M,18.33,3019,vald,4997,16468,Härnösand,42
"30,34",,268919,Härnösand,8,Bengt Wallgren,1,M,18.33,3019,ersättare,4997,16468,Härnösand,73
"30,34",,268920,Härnösand,8,Malin Plantin Sjöblom,2,M,18.33,3019,ersättare,4997,16468,Härnösand,42
"30,34",,268921,Härnösand,8,Ingemar Ljunggren,3,M,18.33,3019,ersättare,4997,16468,Härnösand,69
"30,34",,268922,Härnösand,8,Gunnar Westman,4,M,18.33,3019,ersättare,4997,16468,Härnösand,72
"30,34",P,94583,Härnösand,5,Per-Eric Norberg,1,C,12.1,1992,vald,4997,16468,Härnösand,63
"30,34",J,51221,Härnösand,5,Christina Lindberg,2,C,12.1,1992,vald,4997,16468,Härnösand,57
"30,34",J,94582,Härnösand,5,Erik Hultin,3,C,12.1,1992,vald,4997,16468,Härnösand,55
"30,34",J,51229,Härnösand,5,Annette Nordin,4,C,12.1,1992,vald,4997,16468,Härnösand,53
"30,34",J,94585,Härnösand,5,Karl Rönnkvist,5,C,12.1,1992,vald,4997,16468,Härnösand,19
"30,34",,94586,Härnösand,5,Sonny Andersson,1,C,12.1,1992,ersättare,4997,16468,Härnösand,49
"30,34",,94587,Härnösand,5,Dunia Ali,2,C,12.1,1992,ersättare,4997,16468,Härnösand,28
"30,34",,94588,Härnösand,5,Lillemor Andersson,3,C,12.1,1992,ersättare,4997,16468,Härnösand,50
"30,34",P,277224,Härnösand,2,Olle Löfgren,1,L,4.1,676,vald,4997,16468,Härnösand,39
"30,34",P,277221,Härnösand,2,Eva Olstedt-Lundgren,2,L,4.1,676,vald,4997,16468,Härnösand,49
"30,34",,277241,Härnösand,2,RosMarie Sandin,1,L,4.1,676,ersättare,4997,16468,Härnösand,42
"30,34",,277590,Härnösand,2,Mathias Johansson,2,L,4.1,676,ersättare,4997,16468,Härnösand,33
"30,34",J,20906,Härnösand,2,Ingemar Wiklander,1,KD,3.63,597,vald,4997,16468,Härnösand,69
"30,34",J,21081,Härnösand,2,Mai Nahas,2,KD,3.63,597,vald,4997,16468,Härnösand,31
"30,34",,20920,Härnösand,2,Anders Nordström,1,KD,3.63,597,ersättare,4997,16468,Härnösand,55
"30,34",,21083,Härnösand,2,Chantal Binua,2,KD,3.63,597,ersättare,4997,16468,Härnösand,33
"30,34",P,92166,Härnösand,14,Andreas Sjölander,1,S,32.34,5325,vald,4997,16468,Härnösand,37
"30,34",J,92167,Härnösand,14,Ann-Charlotte Visén,2,S,32.34,5325,vald,4997,16468,Härnösand,63
"30,34",J,92168,Härnösand,14,Magnus Oskarsson,3,S,32.34,5325,vald,4997,16468,Härnösand,56
"30,34",J,92169,Härnösand,14,Nina Skyttberg,4,S,32.34,5325,vald,4997,16468,Härnösand,39
"30,34",J,67817,Härnösand,14,Krister F Mc Carthy,5,S,32.34,5325,vald,4997,16468,Härnösand,47
"30,34",J,92171,Härnösand,14,Monica Fahlén,6,S,32.34,5325,vald,4997,16468,Härnösand,60
"30,34",J,92172,Härnösand,14,Håkan Viklund,7,S,32.34,5325,vald,4997,16468,Härnösand,50
"30,34",J,92173,Härnösand,14,Ebba Hansson,8,S,32.34,5325,vald,4997,16468,Härnösand,18
"30,34",J,92174,Härnösand,14,Göran Norlander,9,S,32.34,5325,vald,4997,16468,Härnösand,72
"30,34",J,92175,Härnösand,14,Anne-Cathrine Genberg,10,S,32.34,5325,vald,4997,16468,Härnösand,55
"30,34",J,92176,Härnösand,14,Björn Nordling,11,S,32.34,5325,vald,4997,16468,Härnösand,67
"30,34",J,92177,Härnösand,14,Katrin Sjödin,12,S,32.34,5325,vald,4997,16468,Härnösand,55
"30,34",J,92178,Härnösand,14,Johan Nilsson,13,S,32.34,5325,vald,4997,16468,Härnösand,46
"30,34",J,92179,Härnösand,14,Susanne Forsberg,14,S,32.34,5325,vald,4997,16468,Härnösand,57
"30,34",,92180,Härnösand,14,Lennart Mohlin,1,S,32.34,5325,ersättare,4997,16468,Härnösand,67
"30,34",,92181,Härnösand,14,Marie-Charlotte Vidmark,2,S,32.34,5325,ersättare,4997,16468,Härnösand,35
"30,34",,92182,Härnösand,14,Jasenko Omanovic,3,S,32.34,5325,ersättare,4997,16468,Härnösand,51
"30,34",,92183,Härnösand,14,Agneta Jonsson,4,S,32.34,5325,ersättare,4997,16468,Härnösand,68
"30,34",,92184,Härnösand,14,Basel Aljamal,5,S,32.34,5325,ersättare,4997,16468,Härnösand,32
"30,34",,92185,Härnösand,14,Eva Larsson,6,S,32.34,5325,ersättare,4997,16468,Härnösand,64
"30,34",,67799,Härnösand,14,Mats Höglund,7,S,32.34,5325,ersättare,4997,16468,Härnösand,67
"30,34",P,164364,Härnösand,4,Ingrid Nilsson,1,V,9.49,1562,vald,4997,16468,Härnösand,54
"30,34",J,164365,Härnösand,4,Martin Neldén,2,V,9.49,1562,vald,4997,16468,Härnösand,41
"30,34",J,164366,Härnösand,4,Malin Lindroth,3,V,9.49,1562,vald,4997,16468,Härnösand,33
"30,34",J,164367,Härnösand,4,Åke Hamrin,4,V,9.49,1562,vald,4997,16468,Härnösand,64
"30,34",,164368,Härnösand,4,Birgitta Alevård,1,V,9.49,1562,ersättare,4997,16468,Härnösand,68
"30,34",,164369,Härnösand,4,Anders Bergqvist,2,V,9.49,1562,ersättare,4997,16468,Härnösand,53
"30,34",P,134819,Härnösand,3,Knapp Britta Thyr,1,MP,6.35,1045,vald,4997,16468,Härnösand,34
"30,34",P,134821,Härnösand,3,Hibo Abdullahi,2,MP,6.35,1045,vald,4997,16468,Härnösand,40
"30,34",P,134826,Härnösand,3,Amanda Lind,3,MP,6.35,1045,vald,4997,16468,Härnösand,38
"30,34",,134820,Härnösand,3,Göran Hådén,1,MP,6.35,1045,ersättare,4997,16468,Härnösand,37
