id,kandidat,kommun,kryssandel,lista,namn,nr,parti,personkryss,valkrets,valsedelnummer
276154,,Härryda,0.1,personval,Thomas Lindgren,19,L,2,Härryda,
276152,,Härryda,0.05,personval,Bodil Lindgren,21,L,1,Härryda,
343576,,Härryda,10.85,personval,Patrik Nordgren,1,KD,100,Härryda,
343574,,Härryda,3.8,personval,Håkan Eriksson,2,KD,35,Härryda,
277371,,Härryda,3.36,personval,Madeleine Söderlund,3,KD,31,Härryda,
343586,,Härryda,1.41,personval,Leif-Ove Bohlin,4,KD,13,Härryda,
343577,,Härryda,1.08,personval,Inger Axelsson,5,KD,10,Härryda,
277365,,Härryda,0.65,personval,Lars Landrö,6,KD,6,Härryda,
343585,,Härryda,0.33,personval,[Inte lämnat förklaring],7,KD,3,Härryda,
343580,,Härryda,0.33,personval,Rolf Jigfelt,7,KD,3,Härryda,
343579,,Härryda,0.22,personval,Anna-Carin Bromander,9,KD,2,Härryda,
343581,,Härryda,0.11,personval,Birgitta Jigfelt,10,KD,1,Härryda,
343584,,Härryda,0.11,personval,Eva Hvarfvén,10,KD,1,Härryda,
343582,,Härryda,0.11,personval,Leif Johansson,10,KD,1,Härryda,
147868,,Härryda,5.05,personval,Patrik Linde,1,S,237,Härryda,
147869,,Härryda,1.41,personval,Gunilla Wathne,2,S,66,Härryda,
147887,,Härryda,0.96,personval,Mustafa Jamil,3,S,45,Härryda,
147888,,Härryda,0.9,personval,Lena Gustavsson,4,S,42,Härryda,
147889,,Härryda,0.75,personval,Anna Palmér-Hallén,5,S,35,Härryda,
147871,,Härryda,0.75,personval,Siw Hallbert,5,S,35,Härryda,
147893,,Härryda,0.73,personval,Adrian Avdullahu,7,S,34,Härryda,
147878,,Härryda,0.73,personval,Mats Werner,7,S,34,Härryda,
147870,,Härryda,0.66,personval,Björn Magnusson,9,S,31,Härryda,
147885,,Härryda,0.64,personval,Agneta Svensson,10,S,30,Härryda,
147876,,Härryda,0.62,personval,Oskar Sköld,11,S,29,Härryda,
147873,,Härryda,0.62,personval,Ulla-Karin Johansson,11,S,29,Härryda,
147872,,Härryda,0.55,personval,Mikael Hallén,13,S,26,Härryda,
147879,,Härryda,0.51,personval,Lena Fredriksson,14,S,24,Härryda,
147874,,Härryda,0.51,personval,Robert Langholz,14,S,24,Härryda,
147880,,Härryda,0.49,personval,Jonas Andersson,16,S,23,Härryda,
147881,,Härryda,0.47,personval,Ellen Svensson,17,S,22,Härryda,
147875,,Härryda,0.45,personval,Monica Bengtsson,18,S,21,Härryda,
147891,,Härryda,0.43,personval,Thomas Gustavsson,19,S,20,Härryda,
147877,,Härryda,0.36,personval,Wiwiann Niklasson,20,S,17,Härryda,
147892,,Härryda,0.34,personval,Birgitta Berntsson,21,S,16,Härryda,
147897,,Härryda,0.28,personval,Joakim Bernhardsson,22,S,13,Härryda,
147886,,Härryda,0.23,personval,Ingegerd Helén,23,S,11,Härryda,
147884,,Härryda,0.19,personval,Rolf Vestman,24,S,9,Härryda,
147890,,Härryda,0.15,personval,Britt Dovmyr,25,S,7,Härryda,
147882,,Härryda,0.13,personval,Ulrika Öst,26,S,6,Härryda,
147883,,Härryda,0.13,personval,Varinder Bajwa,26,S,6,Härryda,
147898,,Härryda,0.11,personval,Kristin Arplöw,28,S,5,Härryda,
147894,,Härryda,0.06,personval,Ing-Marie Samuelsson,29,S,3,Härryda,
147901,,Härryda,0.04,personval,Birgitta Eriksson,30,S,2,Härryda,
147895,,Härryda,0.04,personval,Britt-Marie Nordin,30,S,2,Härryda,
147899,,Härryda,0.04,personval,[Inte lämnat förklaring],30,S,2,Härryda,
183153,,Härryda,6.55,personval,Kerstin Sandberg,1,V,73,Härryda,
183152,,Härryda,4.75,personval,Bengt Andersson,2,V,53,Härryda,
183156,,Härryda,2.51,personval,Åsa Garberg,3,V,28,Härryda,
183158,,Härryda,1.61,personval,Inga Edwertz,4,V,18,Härryda,
183159,,Härryda,1.35,personval,Eva Kraft,5,V,15,Härryda,
183155,,Härryda,0.81,personval,Björn Mattsson,6,V,9,Härryda,
183154,,Härryda,0.63,personval,Bengt Johansson,7,V,7,Härryda,
183157,,Härryda,0.36,personval,Kaj Andersson,8,V,4,Härryda,
242462,,Härryda,4.71,personval,Marie Strid,1,MP,79,Härryda,
242464,,Härryda,3.04,personval,Ida Rosengren,2,MP,51,Härryda,
242461,,Härryda,2.98,personval,Roland Jonsson,3,MP,50,Härryda,
242467,,Härryda,1.97,personval,Annahita Ahmadi,4,MP,33,Härryda,
242463,,Härryda,1.49,personval,Marcus Berggren,5,MP,25,Härryda,
242469,,Härryda,1.13,personval,Katarina Kristiansson,6,MP,19,Härryda,
6172,,Härryda,1.07,personval,Ahmad Ahmadi Daghdar,7,MP,18,Härryda,
242466,,Härryda,1.07,personval,Christian Schmitt,7,MP,18,Härryda,
242468,,Härryda,0.83,personval,Karl Holmström,9,MP,14,Härryda,
242470,,Härryda,0.12,personval,Neil St John,10,MP,2,Härryda,
57901,,Härryda,10.75,personval,Calle Johansson,1,SD,371,Härryda,
57906,,Härryda,3.48,personval,Nina Sjöstedt,2,SD,120,Härryda,
57902,,Härryda,2.12,personval,Boris Leimar,3,SD,73,Härryda,
57905,,Härryda,1.45,personval,Peter Arvidsson,4,SD,50,Härryda,
57907,,Härryda,1.28,personval,Anders Johansson,5,SD,44,Härryda,
57903,,Härryda,1.1,personval,Patrik Strömsten,6,SD,38,Härryda,
57909,,Härryda,0.99,personval,Nathalie Löfgren,7,SD,34,Härryda,
57912,,Härryda,0.67,personval,Reine Wahlberg,8,SD,23,Härryda,
57914,,Härryda,0.46,personval,Hans Lundqvist,9,SD,16,Härryda,
57904,,Härryda,0.46,personval,Leo Welter,9,SD,16,Härryda,
57908,,Härryda,0.35,personval,Bengt Hellgren,11,SD,12,Härryda,
57913,,Härryda,0.32,personval,Danuta Wahlberg,12,SD,11,Härryda,
57910,,Härryda,0.32,personval,Regina Strömsten,12,SD,11,Härryda,
57911,,Härryda,0.12,personval,Inga-Lill Hellgren,14,SD,4,Härryda,
57915,,Härryda,0.06,personval,Oscar Robertsson,15,SD,2,Härryda,
503553,,Härryda,14.61,personval,Tina Lundberg,1,FI,26,Härryda,
503554,,Härryda,6.18,personval,Nathalie Sundgren,2,FI,11,Härryda,
415009,,Härryda,11.83,personval,Jan Inge Forsberg,1,SPP,144,Härryda,
415010,,Härryda,5.51,personval,Kent Samuelsson,2,SPP,67,Härryda,
415015,,Härryda,5.18,personval,Lennart Vinqvist,3,SPP,63,Härryda,
415012,,Härryda,2.96,personval,Henrik Thyselius,4,SPP,36,Härryda,
415011,,Härryda,2.71,personval,Cecilia Grebart Flatow,5,SPP,33,Härryda,
415018,,Härryda,2.71,personval,Maria Skoglund,5,SPP,33,Härryda,
415014,,Härryda,2.05,personval,Martin Kronvall,7,SPP,25,Härryda,
415017,,Härryda,1.48,personval,Martin Lamprecht,8,SPP,18,Härryda,
415013,,Härryda,1.48,personval,Martin Tengfjord,8,SPP,18,Härryda,
415016,,Härryda,0.9,personval,Kalevi Pessi,10,SPP,11,Härryda,
476230,,Härryda,7.5,personval,Brita Dermark,1,KomP,75,Härryda,
45686,,Härryda,5.3,personval,Steinar Walsö-Kanstad,2,KomP,53,Härryda,
476232,,Härryda,3.1,personval,Johan Wistrand,3,KomP,31,Härryda,
476233,,Härryda,2.4,personval,Linda Kristiansson,4,KomP,24,Härryda,
476231,,Härryda,2.0,personval,Jan Gustafsson,5,KomP,20,Härryda,
476348,,Härryda,1.7,personval,Gunnar Palm,6,KomP,17,Härryda,
476352,,Härryda,1.1,personval,Bo Berner,7,KomP,11,Härryda,
476351,,Härryda,1.0,personval,Inga-Lill Björklund,8,KomP,10,Härryda,
476354,,Härryda,0.9,personval,Nils Bengtsson,9,KomP,9,Härryda,
476381,,Härryda,0.8,personval,Saeed Sorkhabi,10,KomP,8,Härryda,
476353,,Härryda,0.6,personval,Christian Dahlqvist,11,KomP,6,Härryda,
476347,,Härryda,0.6,personval,Göran Falk,11,KomP,6,Härryda,
476349,,Härryda,0.2,personval,Eva Dermark,13,KomP,2,Härryda,
476350,,Härryda,0.1,personval,Conny Wickberg,14,KomP,1,Härryda,
158890,,Oskarshamn,6.67,personval,Lucas Lodge,1,M,187,Oskarshamn,
163650,,Oskarshamn,6.42,personval,Ingela Ottosson,2,M,180,Oskarshamn,
163653,,Oskarshamn,3.32,personval,Rolf Lindström,3,M,93,Oskarshamn,
163651,,Oskarshamn,2.6,personval,Ylva Alexandersson,4,M,73,Oskarshamn,
163652,,Oskarshamn,2.28,personval,Carina Lind,5,M,64,Oskarshamn,
158901,,Oskarshamn,1.68,personval,Lars Engsund,6,M,47,Oskarshamn,
163665,,Oskarshamn,1.46,personval,Felicia Åström,7,M,41,Oskarshamn,
163656,,Oskarshamn,1.11,personval,Stefan Karlsson,8,M,31,Oskarshamn,
163654,,Oskarshamn,0.96,personval,Elizabet Åström,9,M,27,Oskarshamn,
163655,,Oskarshamn,0.78,personval,Connéelia Lundin,10,M,22,Oskarshamn,
163660,,Oskarshamn,0.78,personval,Pasquale Razzano,10,M,22,Oskarshamn,
163663,,Oskarshamn,0.78,personval,Stefan Pettersson,10,M,22,Oskarshamn,
163673,,Oskarshamn,0.71,personval,Peter Ljung,13,M,20,Oskarshamn,
163657,,Oskarshamn,0.54,personval,Gudrun Gustafsson,14,M,15,Oskarshamn,
160446,,Oskarshamn,0.46,personval,Lennart Hellström,15,M,13,Oskarshamn,
163670,,Oskarshamn,0.21,personval,Eva-Marie Hansson,16,M,6,Oskarshamn,
163659,,Oskarshamn,0.21,personval,Jonas Hasting,16,M,6,Oskarshamn,
163667,,Oskarshamn,0.18,personval,Richard Karlsson,18,M,5,Oskarshamn,
163668,,Oskarshamn,0.14,personval,Ken Stenman,19,M,4,Oskarshamn,
163678,,Oskarshamn,0.14,personval,Magnus Utterström,19,M,4,Oskarshamn,
160456,,Oskarshamn,0.11,personval,Berndt Karlsson,21,M,3,Oskarshamn,
163658,,Oskarshamn,0.11,personval,Pär Örsta,21,M,3,Oskarshamn,
163669,,Oskarshamn,0.11,personval,Sandro Bedzetovic,21,M,3,Oskarshamn,
163675,,Oskarshamn,0.07,personval,[Inte lämnat förklaring],24,M,2,Oskarshamn,
163674,,Oskarshamn,0.07,personval,Livija Klintheim,24,M,2,Oskarshamn,
163672,,Oskarshamn,0.07,personval,Marie Erlandsson,24,M,2,Oskarshamn,
163682,,Oskarshamn,0.04,personval,Ewa Carlsson,27,M,1,Oskarshamn,
163679,,Oskarshamn,0.04,personval,Göte Pettersson,27,M,1,Oskarshamn,
163677,,Oskarshamn,0.04,personval,Kerstin Pettersson,27,M,1,Oskarshamn,
206928,,Oskarshamn,9.69,personval,Charlotte Sternell,1,C,95,Oskarshamn,
206929,,Oskarshamn,6.22,personval,Tommy Skoog,2,C,61,Oskarshamn,
206931,,Oskarshamn,5.41,personval,Anette Rogö,3,C,53,Oskarshamn,
206927,,Oskarshamn,5.31,personval,Magnus Larsson,4,C,52,Oskarshamn,
206932,,Oskarshamn,3.88,personval,Thomas Björklund,5,C,38,Oskarshamn,
206934,,Oskarshamn,1.12,personval,Ingrid Brundin,6,C,11,Oskarshamn,
206939,,Oskarshamn,0.92,personval,Kerstin Karlsson,7,C,9,Oskarshamn,
206936,,Oskarshamn,0.92,personval,Malin Adolfsson,7,C,9,Oskarshamn,
206930,,Oskarshamn,0.82,personval,Andréas Jarlstråle,9,C,8,Oskarshamn,
206935,,Oskarshamn,0.82,personval,Khaled Al Aidee,9,C,8,Oskarshamn,
206940,,Oskarshamn,0.41,personval,Miriam Karlsson,11,C,4,Oskarshamn,
206933,,Oskarshamn,0.31,personval,Henning Håkansson,12,C,3,Oskarshamn,
206948,,Oskarshamn,0.31,personval,[Inte lämnat förklaring],12,C,3,Oskarshamn,
206941,,Oskarshamn,0.31,personval,Mårten Aronsson,12,C,3,Oskarshamn,
206938,,Oskarshamn,0.31,personval,Tony Lindgren,12,C,3,Oskarshamn,
206937,,Oskarshamn,0.2,personval,Gudrun Arvidsson,16,C,2,Oskarshamn,
206951,,Oskarshamn,0.2,personval,Lars Karlsson,16,C,2,Oskarshamn,
206946,,Oskarshamn,0.2,personval,Margareta Wolf,16,C,2,Oskarshamn,
206949,,Oskarshamn,0.2,personval,Nils-Åke Axelsson,16,C,2,Oskarshamn,
206945,,Oskarshamn,0.1,personval,Anders Danielsson,20,C,1,Oskarshamn,
206944,,Oskarshamn,0.1,personval,Chanette Lindrot,20,C,1,Oskarshamn,
206942,,Oskarshamn,0.1,personval,Claes Mark,20,C,1,Oskarshamn,
206947,,Oskarshamn,0.1,personval,Ivar Andersson,20,C,1,Oskarshamn,
206943,,Oskarshamn,0.1,personval,Mats Arvidsson,20,C,1,Oskarshamn,
49188,,Oskarshamn,25.62,personval,Mathias Karlsson,1,L,499,Oskarshamn,
310065,,Oskarshamn,2.52,personval,Johanna Wyckman,2,L,49,Oskarshamn,
310064,,Oskarshamn,1.39,personval,Pontus Welin,3,L,27,Oskarshamn,
310076,,Oskarshamn,0.92,personval,Lukasz Czarnowski,4,L,18,Oskarshamn,
310072,,Oskarshamn,0.56,personval,Igor Trisic,5,L,11,Oskarshamn,
310070,,Oskarshamn,0.51,personval,Lina Bobrovskij,6,L,10,Oskarshamn,
310075,,Oskarshamn,0.41,personval,Johan Nilsson,7,L,8,Oskarshamn,
310071,,Oskarshamn,0.36,personval,Jonas Andersson,8,L,7,Oskarshamn,
310063,,Oskarshamn,0.36,personval,Lena Tolander,8,L,7,Oskarshamn,
310069,,Oskarshamn,0.31,personval,Fredrik Eckerskog,10,L,6,Oskarshamn,
310073,,Oskarshamn,0.26,personval,Annica Fransson,11,L,5,Oskarshamn,
310066,,Oskarshamn,0.26,personval,Johannes Lindberg,11,L,5,Oskarshamn,
310081,,Oskarshamn,0.26,personval,Roland Johansson,11,L,5,Oskarshamn,
310084,,Oskarshamn,0.21,personval,Lisbeth Lindberg,14,L,4,Oskarshamn,
310074,,Oskarshamn,0.15,personval,Antonio Nicoli,15,L,3,Oskarshamn,
310080,,Oskarshamn,0.15,personval,Olga Maskenskaya,15,L,3,Oskarshamn,
310086,,Oskarshamn,0.15,personval,Stefan Öckervall,15,L,3,Oskarshamn,
310079,,Oskarshamn,0.15,personval,Tobias Eriksson,15,L,3,Oskarshamn,
310085,,Oskarshamn,0.1,personval,Johan Jansson,19,L,2,Oskarshamn,
310078,,Oskarshamn,0.1,personval,Solweig Weber,19,L,2,Oskarshamn,
310067,,Oskarshamn,0.05,personval,Lisbeth Karlsson,21,L,1,Oskarshamn,
37420,,Oskarshamn,8.06,personval,Ingemar Lennartsson,1,KD,97,Oskarshamn,
25235,,Oskarshamn,6.57,personval,Rebecka Englund,2,KD,79,Oskarshamn,
48184,,Oskarshamn,1.41,personval,Anna Bredmar,3,KD,17,Oskarshamn,
48178,,Oskarshamn,1.08,personval,Magdalena Babinska,4,KD,13,Oskarshamn,
37414,,Oskarshamn,1.08,personval,Sven Gunnar Persson,4,KD,13,Oskarshamn,
25243,,Oskarshamn,0.83,personval,Belinda Luong,6,KD,10,Oskarshamn,
48173,,Oskarshamn,0.75,personval,Göran Öberg,7,KD,9,Oskarshamn,
48175,,Oskarshamn,0.75,personval,Ulf Sjöö,7,KD,9,Oskarshamn,
37429,,Oskarshamn,0.58,personval,Per Tingström,9,KD,7,Oskarshamn,
48187,,Oskarshamn,0.5,personval,Berit Sjöö,10,KD,6,Oskarshamn,
37417,,Oskarshamn,0.5,personval,Runa Liedén Karlsson,10,KD,6,Oskarshamn,
25248,,Oskarshamn,0.42,personval,Andreas Englund,12,KD,5,Oskarshamn,
48185,,Oskarshamn,0.42,personval,Leif Camnerin,12,KD,5,Oskarshamn,
48183,,Oskarshamn,0.42,personval,Magnus Petersson,12,KD,5,Oskarshamn,
48190,,Oskarshamn,0.33,personval,Patrick Tille,15,KD,4,Oskarshamn,
48177,,Oskarshamn,0.25,personval,Eino Blixt,16,KD,3,Oskarshamn,
37424,,Oskarshamn,0.25,personval,Stefan Håkansson,16,KD,3,Oskarshamn,
48174,,Oskarshamn,0.17,personval,Annika Karlsson,18,KD,2,Oskarshamn,
37426,,Oskarshamn,0.17,personval,Gudrun Camnerin,18,KD,2,Oskarshamn,
48189,,Oskarshamn,0.17,personval,Lena Håkansson,18,KD,2,Oskarshamn,
37428,,Oskarshamn,0.17,personval,Sven-Roland Danielsson,18,KD,2,Oskarshamn,
156919,,Oskarshamn,9.81,personval,Andreas Erlandsson,1,S,577,Oskarshamn,
19570,,Oskarshamn,7.05,personval,Laila Naraghi,2,S,415,Oskarshamn,
156923,,Oskarshamn,1.48,personval,Sami Durmishi,3,S,87,Oskarshamn,
19586,,Oskarshamn,1.39,personval,Anita Hultgren,4,S,82,Oskarshamn,
6595,,Oskarshamn,1.38,personval,Peter Wretlund,5,S,81,Oskarshamn,
156930,,Oskarshamn,1.07,personval,Catrin Alfredsson,6,S,63,Oskarshamn,
156962,,Oskarshamn,1.02,personval,Yusuf Sheek,7,S,60,Oskarshamn,
8252,,Oskarshamn,0.95,personval,Anton Sejnehed,8,S,56,Oskarshamn,
156931,,Oskarshamn,0.92,personval,Faig Osmanov,9,S,54,Oskarshamn,
156927,,Oskarshamn,0.76,personval,Jonas Brorsson,10,S,45,Oskarshamn,
8249,,Oskarshamn,0.73,personval,Yvonne Bergvall,11,S,43,Oskarshamn,
156940,,Oskarshamn,0.71,personval,Sara Malek,12,S,42,Oskarshamn,
156936,,Oskarshamn,0.53,personval,Jenny Ilke Hjelm,13,S,31,Oskarshamn,
156951,,Oskarshamn,0.48,personval,Firas Aburached,14,S,28,Oskarshamn,
156937,,Oskarshamn,0.39,personval,Elvis Prakatur,15,S,23,Oskarshamn,
156928,,Oskarshamn,0.34,personval,Mona Tegel,16,S,20,Oskarshamn,
156932,,Oskarshamn,0.29,personval,Lena Blomander,17,S,17,Oskarshamn,
156934,,Oskarshamn,0.25,personval,Cornelia Stamer,18,S,15,Oskarshamn,
156924,,Oskarshamn,0.25,personval,Thina Andersson,18,S,15,Oskarshamn,
156933,,Oskarshamn,0.22,personval,Joakim Rylin,20,S,13,Oskarshamn,
156925,,Oskarshamn,0.22,personval,Åke Nilsson,20,S,13,Oskarshamn,
156941,,Oskarshamn,0.19,personval,Richard Dunsäter,22,S,11,Oskarshamn,
8254,,Oskarshamn,0.17,personval,Leine Johansson,23,S,10,Oskarshamn,
156944,,Oskarshamn,0.15,personval,Heléne Bolling,24,S,9,Oskarshamn,
156938,,Oskarshamn,0.15,personval,Marie Holmgren,24,S,9,Oskarshamn,
156939,,Oskarshamn,0.1,personval,Dennis Rydh,26,S,6,Oskarshamn,
156953,,Oskarshamn,0.07,personval,Dennis Bäckman,27,S,4,Oskarshamn,
156954,,Oskarshamn,0.07,personval,Frida Bergvall,27,S,4,Oskarshamn,
156963,,Oskarshamn,0.07,personval,Lis Lyrbo,27,S,4,Oskarshamn,
156952,,Oskarshamn,0.07,personval,Monica Svensson,27,S,4,Oskarshamn,
6603,,Oskarshamn,0.05,personval,Rickard Bäck,31,S,3,Oskarshamn,
156968,,Oskarshamn,0.05,personval,Torgny Nilsson,31,S,3,Oskarshamn,
156946,,Oskarshamn,0.03,personval,Elin Sejnehed,33,S,2,Oskarshamn,
156967,,Oskarshamn,0.03,personval,Ingvar Jonasson,33,S,2,Oskarshamn,
156942,,Oskarshamn,0.03,personval,Katrina Lindeberg,33,S,2,Oskarshamn,
156961,,Oskarshamn,0.03,personval,Paulin Susay,33,S,2,Oskarshamn,
156964,,Oskarshamn,0.03,personval,Sven-Åke Johansson,33,S,2,Oskarshamn,
156965,,Oskarshamn,0.02,personval,Anna-Lena Naraghi,38,S,1,Oskarshamn,
156955,,Oskarshamn,0.02,personval,Arne Nilsson,38,S,1,Oskarshamn,
156947,,Oskarshamn,0.02,personval,Berth Karlsson,38,S,1,Oskarshamn,
156959,,Oskarshamn,0.02,personval,Kent Lundgren,38,S,1,Oskarshamn,
156950,,Oskarshamn,0.02,personval,Rigmor Eklind,38,S,1,Oskarshamn,
156958,,Oskarshamn,0.02,personval,Sabina Vretlund,38,S,1,Oskarshamn,
156966,,Oskarshamn,0.02,personval,Tormod Nesset,38,S,1,Oskarshamn,
342340,,Oskarshamn,26.89,personval,Lena Granath,1,V,391,Oskarshamn,
342341,,Oskarshamn,3.58,personval,Lena Fyhr,2,V,52,Oskarshamn,
342349,,Oskarshamn,1.58,personval,Angelika Ågren,3,V,23,Oskarshamn,
342342,,Oskarshamn,1.38,personval,Ingmar Hjalmarsson,4,V,20,Oskarshamn,
342345,,Oskarshamn,1.03,personval,Marita Reinholdsson,5,V,15,Oskarshamn,
342364,,Oskarshamn,1.03,personval,Richard Gustafsson,5,V,15,Oskarshamn,
342346,,Oskarshamn,0.96,personval,Stig Gustavsson,7,V,14,Oskarshamn,
342348,,Oskarshamn,0.83,personval,Fredrik Jonasson,8,V,12,Oskarshamn,
342347,,Oskarshamn,0.69,personval,Monica Johansson,9,V,10,Oskarshamn,
342354,,Oskarshamn,0.62,personval,Pierre Tornedal,10,V,9,Oskarshamn,
342374,,Oskarshamn,0.55,personval,Johan Granath,11,V,8,Oskarshamn,
342361,,Oskarshamn,0.48,personval,Sofia Hörnell,12,V,7,Oskarshamn,
342350,,Oskarshamn,0.41,personval,Claes Zachrisson,13,V,6,Oskarshamn,
342344,,Oskarshamn,0.34,personval,Vidar Aldorsson,14,V,5,Oskarshamn,
342356,,Oskarshamn,0.28,personval,Emil Fyhr,15,V,4,Oskarshamn,
342353,,Oskarshamn,0.28,personval,Ing-Britt Runermark,15,V,4,Oskarshamn,
342376,,Oskarshamn,0.28,personval,Michael Nilsson,15,V,4,Oskarshamn,
342362,,Oskarshamn,0.28,personval,Ulf Malmberg,15,V,4,Oskarshamn,
342351,,Oskarshamn,0.21,personval,Agneta Aldorsson,19,V,3,Oskarshamn,
342358,,Oskarshamn,0.21,personval,Matti Wahlström,19,V,3,Oskarshamn,
342367,,Oskarshamn,0.14,personval,Catarina Gustavsson,21,V,2,Oskarshamn,
342363,,Oskarshamn,0.14,personval,Charoline Älvsdahl,21,V,2,Oskarshamn,
342359,,Oskarshamn,0.14,personval,Emelie Claesson-Roback,21,V,2,Oskarshamn,
342372,,Oskarshamn,0.14,personval,Mikael Johansson,21,V,2,Oskarshamn,
342343,,Oskarshamn,0.14,personval,Veronika Guljas,21,V,2,Oskarshamn,
342357,,Oskarshamn,0.07,personval,Alise Henriksson,26,V,1,Oskarshamn,
342370,,Oskarshamn,0.07,personval,Cenneth Holmberg,26,V,1,Oskarshamn,
342381,,Oskarshamn,0.07,personval,Gunilla Henriksson,26,V,1,Oskarshamn,
342360,,Oskarshamn,0.07,personval,Herje Westrin,26,V,1,Oskarshamn,
342378,,Oskarshamn,0.07,personval,Jerker Höggren,26,V,1,Oskarshamn,
342377,,Oskarshamn,0.07,personval,Kerstin Granath,26,V,1,Oskarshamn,
342365,,Oskarshamn,0.07,personval,Saga Lundberg,26,V,1,Oskarshamn,
342355,,Oskarshamn,0.07,personval,Svetlana Andelova,26,V,1,Oskarshamn,
158192,,Oskarshamn,8.92,personval,Anna Lingman,1,MP,24,Oskarshamn,
158194,,Oskarshamn,5.2,personval,Inger Landgren,2,MP,14,Oskarshamn,
158191,,Oskarshamn,3.72,personval,Ingmarie Söderblom,3,MP,10,Oskarshamn,
158193,,Oskarshamn,3.35,personval,Gunnar Westling,4,MP,9,Oskarshamn,
158197,,Oskarshamn,1.86,personval,Susanne Tillman,5,MP,5,Oskarshamn,
158195,,Oskarshamn,1.49,personval,Linda Högsander Lindqvist,6,MP,4,Oskarshamn,
158196,,Oskarshamn,0.74,personval,Stig Tomas Mark,7,MP,2,Oskarshamn,
158199,,Oskarshamn,0.37,personval,Sif Strand-Rönnbäck,8,MP,1,Oskarshamn,
158198,,Oskarshamn,0.37,personval,Stefan Larsson,8,MP,1,Oskarshamn,
60076,,Oskarshamn,11.29,personval,Mattias Bäckström Johansson,1,SD,377,Oskarshamn,
59851,,Oskarshamn,7.31,personval,Michael Erlandsson,2,SD,244,Oskarshamn,
60073,,Oskarshamn,4.85,personval,Leif Axelsson,3,SD,162,Oskarshamn,
60071,,Oskarshamn,2.67,personval,Britt-Marie Sundqvist,4,SD,89,Oskarshamn,
60074,,Oskarshamn,2.19,personval,Jan Johansson,5,SD,73,Oskarshamn,
60072,,Oskarshamn,1.53,personval,Dan Bengtsson,6,SD,51,Oskarshamn,
60078,,Oskarshamn,0.75,personval,Josefine Johansson,7,SD,25,Oskarshamn,
60082,,Oskarshamn,0.69,personval,Leif Holmberg,8,SD,23,Oskarshamn,
60075,,Oskarshamn,0.66,personval,Anders Svensson,9,SD,22,Oskarshamn,
60105,,Oskarshamn,0.51,personval,Jan Berkeskär,10,SD,17,Oskarshamn,
60084,,Oskarshamn,0.42,personval,Andreas Bäckström,11,SD,14,Oskarshamn,
60093,,Oskarshamn,0.39,personval,Marcus Karlsson,12,SD,13,Oskarshamn,
60080,,Oskarshamn,0.39,personval,Peter Bohman,12,SD,13,Oskarshamn,
60077,,Oskarshamn,0.36,personval,Niklas Arvidsson,14,SD,12,Oskarshamn,
60094,,Oskarshamn,0.33,personval,Rickard Giessel,15,SD,11,Oskarshamn,
60081,,Oskarshamn,0.3,personval,Chahanna Olsson,16,SD,10,Oskarshamn,
60079,,Oskarshamn,0.3,personval,[Inte lämnat förklaring],16,SD,10,Oskarshamn,
60087,,Oskarshamn,0.27,personval,Linda Ernström,18,SD,9,Oskarshamn,
60096,,Oskarshamn,0.21,personval,Stefan Samuelsson,19,SD,7,Oskarshamn,
60090,,Oskarshamn,0.18,personval,Erik Giessel,20,SD,6,Oskarshamn,
60097,,Oskarshamn,0.18,personval,Helena Johansson,20,SD,6,Oskarshamn,
60088,,Oskarshamn,0.18,personval,Ulla Bengzon,20,SD,6,Oskarshamn,
60083,,Oskarshamn,0.15,personval,Nils-Erik Jonsson,23,SD,5,Oskarshamn,
60101,,Oskarshamn,0.12,personval,Lars-Gunnar Johansson,24,SD,4,Oskarshamn,
60085,,Oskarshamn,0.12,personval,Mattias Öhlin,24,SD,4,Oskarshamn,
60095,,Oskarshamn,0.12,personval,Vassilica Danielsson,24,SD,4,Oskarshamn,
60086,,Oskarshamn,0.09,personval,Laila Johansson,27,SD,3,Oskarshamn,
60100,,Oskarshamn,0.06,personval,[Inte lämnat förklaring],28,SD,2,Oskarshamn,
60092,,Oskarshamn,0.06,personval,Jonny Evaldsson,28,SD,2,Oskarshamn,
60091,,Oskarshamn,0.06,personval,Marie-Louise Svensson,28,SD,2,Oskarshamn,
60102,,Oskarshamn,0.03,personval,Ing-Britt Svensson,31,SD,1,Oskarshamn,
60103,,Oskarshamn,0.03,personval,Jan Sverker Malmgren,31,SD,1,Oskarshamn,
60089,,Oskarshamn,0.03,personval,Mounir Al Awil,31,SD,1,Oskarshamn,
20600,,Södertälje,10.76,personval,Alexander Rosenberg,1,M,921,Södertälje,
20601,,Södertälje,3.24,personval,Metin Ataseven,2,M,277,Södertälje,
20603,,Södertälje,2.39,personval,Marita Lärnestad,3,M,205,Södertälje,
20610,,Södertälje,1.66,personval,Izla Markous,4,M,142,Södertälje,
103569,,Södertälje,1.24,personval,Saad Said,5,M,106,Södertälje,
20613,,Södertälje,0.99,personval,Leonard Cilthe,6,M,85,Södertälje,
20606,,Södertälje,0.84,personval,Göran Karlsson,7,M,72,Södertälje,
20605,,Södertälje,0.78,personval,Anne-Marie Larsson,8,M,67,Södertälje,
20611,,Södertälje,0.64,personval,Per Holmgren,9,M,55,Södertälje,
20618,,Södertälje,0.53,personval,Daniel Thepper,10,M,45,Södertälje,
